genus,species,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,acclim_temp,acclim_time,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,latitude,longitude,elevation_of_collection,location_description,ref,life_stage,phylum,class,order,family,realm_specific,realm_general,notes,genus_species,extractor,original_compilation,n_cat,record_number,record,family1,family2,genus2,species2,family3,genus3,species3,n_comment,raw_ctm2,acclim,acclim_time_life_120,log_acclim_time,safety,photoperiod,ep1,ep2,elevation,log_elevation,locality,geog_cat,abs_lat,log_abs_lat,source,comments,year,citation,range,log_range,introduced,elev_min,elev_max,svl,log_svl,tmxslope,bioclim5,iucn_2014,iucn_2104risk,location,sampling_habitat,acclimation,rate_acclimation_c_day,methodology,length_experiment_min,body_length_mm,weight_g,phylogeny,reference,realm_general2,realm_general3,acclim_time_units
Trematomus,hansoni,15.42,tmax,NA,SD,8,NA,LOE,0.3,NA,NA,4,21,NA,NA,-77,165,NA,NA,Bilyk & DeVries 2011,NA,NA,NA,NA,Nototheniidae,NA,Marine,NA,Trematomus hansoni,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,McMurdo Sound Antarctica,Marine,experimental,NA,dynamic,NA,NA,169.3,yes,18,Marine,Aquatic,days
Trematomus,hansoni,6,tmax,NA,SD,42,NA,death,NA,NA,NA,-1.9,7,NA,NA,-77.51,166.38,NA,NA,Somero & DeVries 1967,NA,NA,NA,NA,Nototheniidae,NA,Marine,NA,Trematomus hansoni,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,McMurdo Sound Antarctica,Marine,experimental,NA,static,10080,NA,NA,yes,182,Marine,Aquatic,days
Hypomesus,transpacificus,27.1,tmax,0.5,SD,20,NA,LOE,0.3,NA,NA,12,21,NA,NA,37.86,-122.37,NA,NA,Komoroske et al. 2014,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Hypomesus transpacificus,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco Brackish US,Brackish,experimental,NA,dynamic,NA,56.00,1.3,yes,107,Freshwater,Aquatic,days
Hypomesus,transpacificus,28.4,tmax,0.5,SD,20,NA,LOE,0.3,NA,NA,16.6,21,NA,NA,37.86,-122.37,NA,NA,Komoroske et al. 2014,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Hypomesus transpacificus,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco Brackish US,Brackish,experimental,NA,dynamic,NA,56.00,1.3,yes,107,Freshwater,Aquatic,days
Hypomesus,transpacificus,28.3,tmax,0.6,SD,20,NA,LOE,0.3,NA,NA,18.7,21,NA,NA,37.86,-122.37,NA,NA,Komoroske et al. 2014,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Hypomesus transpacificus,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco Brackish US,Brackish,experimental,NA,dynamic,NA,56.00,1.3,yes,107,Freshwater,Aquatic,days
Hypomesus,transpacificus,24.1,tmax,1.9,SD,18,NA,LOE,0.3,NA,NA,12.4,21,NA,NA,37.86,-122.37,NA,NA,Komoroske et al. 2014,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Hypomesus transpacificus,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco Brackish US,Brackish,experimental,NA,dynamic,NA,70.00,3.9,yes,107,Freshwater,Aquatic,days
Hypomesus,transpacificus,26.3,tmax,1.8,SD,9,NA,LOE,0.3,NA,NA,15.3,21,NA,NA,37.86,-122.37,NA,NA,Komoroske et al. 2014,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Hypomesus transpacificus,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco Brackish US,Brackish,experimental,NA,dynamic,NA,70.00,3.9,yes,107,Freshwater,Aquatic,days
Hypomesus,transpacificus,27.1,tmax,0.8,SD,12,NA,LOE,0.3,NA,NA,18.7,21,NA,NA,37.86,-122.37,NA,NA,Komoroske et al. 2014,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Hypomesus transpacificus,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco Brackish US,Brackish,experimental,NA,dynamic,NA,70.00,3.9,yes,107,Freshwater,Aquatic,days
Hypomesus,transpacificus,27.1,tmax,0.8,SD,20,NA,LOE,0.3,NA,NA,11.9,21,NA,NA,37.86,-122.37,NA,NA,Komoroske et al. 2014,juveniles,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Hypomesus transpacificus,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco Brackish US,Brackish,experimental,NA,dynamic,NA,49.00,0.8,yes,107,Freshwater,Aquatic,days
Hypomesus,transpacificus,28.2,tmax,0.7,SD,20,NA,LOE,0.3,NA,NA,15.7,21,NA,NA,37.86,-122.37,NA,NA,Komoroske et al. 2014,juveniles,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Hypomesus transpacificus,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco Brackish US,Brackish,experimental,NA,dynamic,NA,49.00,0.8,yes,107,Freshwater,Aquatic,days
Hypomesus,transpacificus,28.9,tmax,0.7,SD,20,NA,LOE,0.3,NA,NA,19.7,21,NA,NA,37.86,-122.37,NA,NA,Komoroske et al. 2014,juveniles,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Hypomesus transpacificus,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco Brackish US,Brackish,experimental,NA,dynamic,NA,49.00,0.8,yes,107,Freshwater,Aquatic,days
Hypomesus,transpacificus,29.9,tmax,0.3,SD,16,NA,LOE,0.3,NA,NA,16.4,21,NA,NA,37.86,-122.37,NA,NA,Komoroske et al. 2014,larvae,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Hypomesus transpacificus,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco Brackish US,Brackish,experimental,NA,dynamic,NA,NA,NA,yes,107,Freshwater,Aquatic,days
Hypomesus,transpacificus,29.1,tmax,0.9,SD,19,NA,LOE,0.3,NA,NA,16.4,21,NA,NA,37.86,-122.37,NA,NA,Komoroske et al. 2014,larvae,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Hypomesus transpacificus,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco Brackish US,Brackish,experimental,1,dynamic,NA,NA,NA,yes,107,Freshwater,Aquatic,days
Hypomesus,transpacificus,25.4,tmax,1.7,SD,16,NA,LOE,0.1,NA,NA,17,14,NA,NA,37.9,-122.32,NA,NA,Swanson et al. 2000,larvae,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Hypomesus transpacificus,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento-San Joaquin Brackish California US,Brackish,experimental,1,dynamic,NA,NA,NA,yes,191,Freshwater,Aquatic,days
Osmerus,mordax,28.5,tmax,NA,SD,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,42.08,-81.34,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Osmerus mordax,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake Erie,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,213,Freshwater,Aquatic,days
Osmerus,mordax,22.6,tmax,NA,SD,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,51.51,-86.68,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Osmerus mordax,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Canada,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,213,Freshwater,Aquatic,days
Osmerus,mordax,22.8,tmax,NA,SD,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,51.51,-86.68,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Osmerus mordax,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Canada,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,213,Freshwater,Aquatic,days
Osmerus,mordax,23.3,tmax,NA,SD,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,51.51,-86.68,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Osmerus mordax,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Canada,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,213,Freshwater,Aquatic,days
Osmerus,mordax,24.1,tmax,NA,SD,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,51.51,-86.68,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Osmerus mordax,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Canada,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,213,Freshwater,Aquatic,days
Osmerus,mordax,20.1,tmax,NA,SD,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,51.51,-86.68,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Osmerus mordax,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Canada,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,213,Freshwater,Aquatic,days
Osmerus,mordax,25.2,tmax,NA,SD,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,51.51,-86.68,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Osmerus mordax,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Canada,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,213,Freshwater,Aquatic,days
Osmerus,mordax,26.4,tmax,NA,SD,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,51.51,-86.68,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Osmerus mordax,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Canada,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,213,Freshwater,Aquatic,days
Osmerus,mordax,24.9,tmax,NA,SD,NA,NA,LOE,NA,NA,NA,6,NA,NA,NA,42.08,-81.34,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Osmeridae,NA,Freshwater,NA,Osmerus mordax,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake Erie,Freshwater,collection,NA,dynamic,NA,NA,NA,yes,186,Freshwater,Aquatic,days
Etheostoma,blennioides,33.5,tmax,NA,SD,20,NA,LOE,1,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma blennioides,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,12,Freshwater,Aquatic,days
Etheostoma,blennioides,34.5,tmax,NA,SD,17,NA,LOE,1,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma blennioides,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,12,Freshwater,Aquatic,days
Etheostoma,blennioides,32.2,tmax,0.53,SD,9,NA,OS,1,NA,NA,15,28,NA,NA,42.6,-78.47,NA,NA,Kowaski et al. 1978,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma blennioides,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buffalo creek Erie County New York US,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,108,Freshwater,Aquatic,days
Etheostoma,caeruleum,32,tmax,NA,SD,27,NA,LOE,1,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma caeruleum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,12,Freshwater,Aquatic,days
Etheostoma,caeruleum,34,tmax,NA,SD,39,NA,LOE,1,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma caeruleum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,12,Freshwater,Aquatic,days
Etheostoma,caeruleum,35.6,tmax,0.59,SD,11,NA,LOE,0.017,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma caeruleum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,12,Freshwater,Aquatic,days
Etheostoma,caeruleum,32.1,tmax,0.73,SD,9,NA,OS,1,NA,NA,15,28,NA,NA,42.6,-78.47,NA,NA,Kowaski et al. 1978,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma caeruleum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buffalo creek Erie County New York US,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,108,Freshwater,Aquatic,days
Etheostoma,flabellare,34,tmax,NA,SD,12,NA,LOE,1,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma flabellare,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,12,Freshwater,Aquatic,days
Etheostoma,flabellare,35,tmax,NA,SD,15,NA,LOE,1,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma flabellare,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,12,Freshwater,Aquatic,days
Etheostoma,flabellare,31.1,tmax,NA,SD,5,NA,LOE,1,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma flabellare,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,12,Freshwater,Aquatic,days
Etheostoma,flabellare,32.9,tmax,NA,SD,5,NA,LOE,1,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma flabellare,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,12,Freshwater,Aquatic,days
Etheostoma,flabellare,33,tmax,NA,SD,5,NA,LOE,1,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma flabellare,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,12,Freshwater,Aquatic,days
Etheostoma,flabellare,36,tmax,0.54,SD,9,NA,LOE,0.017,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma flabellare,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,collection,NA,dynamic,NA,NA,NA,yes,12,Freshwater,Aquatic,days
Etheostoma,flabellare,37.7,tmax,0.5,SD,10,NA,LOE,0.8,NA,NA,24,NA,NA,NA,39.97,-82.81,NA,NA,Mundahl 1990,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma flabellare,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Indian Creek Ohio US,Freshwater,collection,NA,dynamic,NA,45.00,NA,yes,140,Freshwater,Aquatic,days
Etheostoma,flabellare,32.1,tmax,0.65,SD,15,NA,OS,1,NA,NA,15,28,NA,NA,42.6,-78.47,NA,NA,Kowaski et al. 1978,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma flabellare,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buffalo creek Erie County New York US,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,108,Freshwater,Aquatic,days
Etheostoma,flabellare,31.11,tmax,2,SD,11,NA,OS,1,NA,NA,15,14,NA,NA,39.51,-84.65,NA,NA,Ingersoll & Claussen 1984,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma flabellare,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Four Mile Creek in Butler County Ohio US,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,96,Freshwater,Aquatic,days
Etheostoma,flabellare,31.31,tmax,1.26,SD,10,NA,OS,1,NA,NA,15,14,NA,NA,39.51,-84.65,NA,NA,Ingersoll & Claussen 1984,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma flabellare,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Four Mile Creek in Butler County Ohio US,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,96,Freshwater,Aquatic,days
Etheostoma,nigrum,33,tmax,NA,SD,5,NA,LOE,1,NA,NA,20,NA,NA,NA,39.3,-105.47,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma nigrum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colorado streams US,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,12,Freshwater,Aquatic,days
Etheostoma,nigrum,31.11,tmax,0.29,SD,4,NA,OS,1,NA,NA,15,28,NA,NA,42.6,-78.47,NA,NA,Kowaski et al. 1978,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma nigrum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buffalo creek Erie County New York US,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,108,Freshwater,Aquatic,days
Etheostoma,nigrum,31.32,tmax,0.27,SD,7,NA,OS,1,NA,NA,15,28,NA,NA,42.6,-78.47,NA,NA,Kowaski et al. 1978,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma nigrum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buffalo creek Erie County New York US,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,108,Freshwater,Aquatic,days
Etheostoma,nigrum,30.62,tmax,0.23,SD,7,NA,OS,1,NA,NA,15,28,NA,NA,42.6,-78.47,NA,NA,Kowaski et al. 1978,NA,NA,NA,NA,Percidae,NA,Freshwater,NA,Etheostoma nigrum,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buffalo creek Erie County New York US,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,108,Freshwater,Aquatic,days
