population_id,mean_max_temp
Pimephales notatus_41.65_NA,31.367083838555473
Pimephales notatus_42.08_NA,31.019257700235638
Pimephales notatus_42.6_NA,32.062969023851664
Pimephales notatus_43.64_NA,30.1589022098623
Pimephales promelas_32.874_NA,39.55944479035541
Pimephales promelas_33.157701_NA,39.11000181715383
Pimephales promelas_33.21_NA,39.11000181715383
Pimephales promelas_33.22_NA,39.11000181715383
Pimephales promelas_34.18_NA,36.88939778526688
Pimephales promelas_35.21_NA,39.28265699532427
Pimephales promelas_35.75_NA,35.21717480672959
Planiliza subviridis_11.49_NA,NA
Planiliza subviridis_13.21_NA,37.19075564591925
Plethodon cinereus_37.375_NA,32.468162326829095
Plethodon cinereus_39.953_NA,35.008011437800405
Plethodon glutinosus_36.95_1040,31.11886653721619
Plethodon glutinosus_39.31_975,33.549420133118765
Plethodon glutinosus_40.78_122,34.38672098878097
Plethodon jordani_35.113_NA,33.93624633227529
Plethodon jordani_35.12_NA,32.67069636887182
Plethodon jordani_35.219_NA,32.571339425392154
Plethodon jordani_35.827_NA,32.67069636887182
Plethodon jordani_36.09_NA,31.11886653721619
Pleurodema thaul_-27.35388_NA,NA
Pleurodema thaul_-27.40019_NA,NA
Pogonichthys macrolepidotus_38.13_NA,36.477635560642014
Pogonichthys macrolepidotus_38.23_NA,35.067996909507336
Pomoxis annularis_39.4_NA,25.892729016875947
Pomoxis annularis_42.08_NA,31.019257700235638
Pomoxis nigromaculatus_40.2_NA,35.63511808815657
Pomoxis nigromaculatus_42.08_NA,31.019257700235638
Pomoxis nigromaculatus_46.78_NA,32.506787317720956
Pseudacris crucifer_39.965_NA,33.14379709254837
Pseudacris crucifer_47.165_NA,32.52137780527169
Pseudacris regilla_34_304.8,33.63978957109179
Pseudacris regilla_35_2743.2,27.291923872336252
Pseudacris regilla_46.77_NA,30.42245533012935
Pseudacris triseriata_34.683_NA,35.30120727196557
Pseudacris triseriata_39.11_1530,27.666473838441032
Pseudacris triseriata_39.11_2121,27.666473838441032
Pseudacris triseriata_39.11_2371,27.666473838441032
Pseudacris triseriata_39.11_2426,27.666473838441032
Pseudacris triseriata_39.84_2359,27.666473838441032
Pseudacris triseriata_40.529_NA,34.2227361988509
Pseudacris triseriata_40.55_NA,28.927875734165465
Pseudacris triseriata_40.6_NA,28.927875734165465
Pseudacris triseriata_40.62_1542,28.927875734165465
Pseudacris triseriata_40.68_2207,28.927875734165465
Pseudacris triseriata_40.696_NA,28.927875734165465
Pseudacris triseriata_41.26_1547,31.610462407715254
Pseudacris triseriata_42.779_NA,36.08003112317058
Pseudophryne bibronii_-27.553_NA,31.268817584176745
Pseudophryne bibronii_-31_762-1371.6,34.70951402514648
Pseudophryne bibronii_-34_304.8,NA
Pseudophryne bibronii_-37_304.8,34.12757990054539
Ranoidea aurea_-34_304.8,NA
Ranoidea aurea_-34.929_NA,38.132077882485525
Ranoidea aurea_-37_304.8,34.12757990054539
Ranoidea aurea_-38_304.8,NA
Ranoidea aurea_-39_304.8,NA
Ranoidea brevipes_-20_304.8,38.85552643886757
Ranoidea brevipes_-21_304.8,38.7416823452955
Ranoidea caerulea_-12.372179_NA,NA
Ranoidea caerulea_-20_304.8,38.85552643886757
Ranoidea caerulea_-20.401_NA,NA
Ranoidea caerulea_-21_304.8,38.7416823452955
Ranoidea caerulea_-27.372_NA,35.85011443438176
Ranoidea caerulea_-27.471_NA,31.268817584176745
Ranoidea caerulea_-34_304.8,NA
Ranoidea chloris_-17_304.8,37.60808815534374
Ranoidea chloris_-18_731.52,37.82037396205984
Ranoidea gracilenta_-17_304.8,37.60808815534374
Ranoidea gracilenta_-18_731.52,37.82037396205984
Ranoidea gracilenta_-27.553_NA,31.268817584176745
Ranoidea lesueurii_-17_304.8,37.60808815534374
Ranoidea lesueurii_-27.372_NA,35.85011443438176
Ranoidea lesueurii_-38_304.8,NA
Ranoidea phyllochroa_-34_304.8,NA
Ranoidea phyllochroa_-38_304.8,NA
Retropinna retropinna_-35.15_0,NA
Retropinna retropinna_-37.27_NA,NA
Retropinna retropinna_-37.595991_NA,NA
Rhinella granulosa_-27.087_NA,NA
Rhinella granulosa_-5.658_NA,NA
Rhinella marina_-27.553_NA,31.268817584176745
Rhinella marina_17.706_NA,NA
Rhinella marina_5.838385_NA,NA
Rhinella marina_9_304.8,NA
Rhinella marina_9_NA,NA
Rhinella spinulosa_-22.911299_NA,NA
Rhinella spinulosa_-33.350796_NA,NA
Rhinella spinulosa_-37.329809_NA,NA
Rhinichthys atratulus_35.96_NA,32.67069636887182
Rhinichthys atratulus_42.6_NA,32.062969023851664
Rhinichthys atratulus_42.86_NA,32.062969023851664
Rhinichthys atratulus_43.64_NA,30.1589022098623
Rhinichthys cobitis_32.85_NA,39.55944479035541
Rhinichthys cobitis_32.874_NA,39.55944479035541
Rhinichthys cobitis_32.88_NA,39.55944479035541
Rhinichthys osculus_32.874_NA,39.55944479035541
Rhinichthys osculus_34.18_NA,36.88939778526688
Rhinichthys osculus_37.2_NA,35.90077010407462
Rhinichthys osculus_42.87_NA,29.748697105800627
Rhinichthys osculus_43.22_NA,27.776932702540943
Rhynchocypris oxycephalus_30.23_NA,35.24534040887833
Rhynchocypris oxycephalus_40.24_NA,31.901624926604406
Rutilus rutilus_52.29_NA,30.3959976488939
Rutilus rutilus_52.34_NA,30.3959976488939
Rutilus rutilus_53.64_NA,25.173510796573908
Rutilus rutilus_58.44_NA,25.2734444369812
Salmo trutta_33.99_NA,38.77516324785055
Salmo trutta_36.94_NA,31.11886653721619
Salmo trutta_52.37_NA,26.054710673997604
Salmo trutta_52.72_NA,30.3959976488939
Salmo trutta_54.240113_NA,22.399205612020765
Salmo trutta_55.04_NA,20.698337018694197
Salvelinus alpinus_54.31_NA,24.674719179222922
Salvelinus alpinus_54.4_NA,24.674719179222922
Salvelinus fontinalis_33.99_NA,38.77516324785055
Salvelinus fontinalis_36.94_NA,31.11886653721619
Salvelinus fontinalis_51.51_NA,26.5954961844759
Salvelinus namaycush_45.73_NA,30.169413988029483
Salvelinus namaycush_45.76_NA,25.82762650542123
Salvelinus namaycush_48.17_NA,29.10393986820003
Salvelinus namaycush_48.44_NA,28.605961394926616
Salvelinus namaycush_51.26_NA,22.862250821142062
Sander vitreus_34.37_NA,36.51835682852432
Sander vitreus_40.83_NA,35.517209170932226
Sander vitreus_42.08_NA,31.019257700235638
Sander vitreus_45.45_NA,33.3440475407753
Sander vitreus_47.5_NA,34.9265588144376
Sardinops sagax_31.86_NA,31.49143550245231
Sardinops sagax_34.49_NA,31.198111574948037
Scardinius erythrophthalmus_52.29_NA,30.3959976488939
Scardinius erythrophthalmus_52.34_NA,30.3959976488939
Scardinius erythrophthalmus_52.72_NA,30.3959976488939
Scatophagus argus_11.49_NA,NA
Scatophagus argus_13.21_NA,37.19075564591925
Semotilus atromaculatus_28.987263_NA,36.33057405471284
Semotilus atromaculatus_35.96_NA,32.67069636887182
Semotilus atromaculatus_38.32_NA,36.16520953499821
Semotilus atromaculatus_43.64_NA,30.1589022098623
Semotilus atromaculatus_43.83_NA,30.1589022098623
Siphateles bicolor_35.67_NA,40.62373846096027
Siphateles bicolor_35.69_NA,40.62373846096027
Siphateles bicolor_39.19_NA,34.393283338337355
Spea hammondii_31_304.8,39.29024306108093
Spea hammondii_34_304.8,33.63978957109179
Sphoeroides annulatus_24.82_NA,37.51328629061672
Sphoeroides annulatus_31.29_NA,40.76396217128127
Squalius cephalus_52.29_NA,30.3959976488939
Squalius cephalus_52.34_NA,30.3959976488939
Takydromus hsuehshanensis_24.14_2400-3200,34.43381791766824
Takydromus hsuehshanensis_24.14_NA,34.43381791766824
Temnothorax curvispinosus_41.508556_NA,31.869989053501673
Terapon jarbua_-5.47_NA,NA
Terapon jarbua_11.49_NA,NA
Thymallus arcticus_45.66_NA,30.449544449794086
Thymallus arcticus_59.835428_NA,18.71713433258547
Tigriopus californicus_27.179937_NA,33.79779399755396
Tigriopus californicus_31.723725_NA,31.49143550245231
Tigriopus californicus_32.744828_NA,28.374460173567638
Tigriopus californicus_32.814202_NA,28.374460173567638
Tigriopus californicus_33.736857_NA,28.338063055031913
Tigriopus californicus_36.949533_NA,NA
Tigriopus californicus_37.259631_NA,29.55611430251612
Tigriopus californicus_42.2_NA,26.281034856895992
Tigriopus californicus_44.03_NA,24.33153302659852
Tigriopus californicus_48.83_NA,NA
Tigriopus californicus_50.58_NA,19.38188761965343
Trachemys scripta elegans_19.766667_NA,36.35675020513834
Trachemys scripta elegans_30.316667_NA,35.24534040887833
Trematomus bernacchii_-77_NA,NA
Trematomus bernacchii_-77.51_NA,NA
Trematomus hansoni_-77_NA,NA
Trematomus hansoni_-77.51_NA,NA
Zoarces viviparus_54_NA,26.64537596208518
Zoarces viviparus_54.19_NA,NA
Zoarces viviparus_54.46_NA,26.395240685295107
