internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
41273,Lepus americanus,"Lepus bishop J. Allen, 1899",Lepus,bishop,"J. Allen, 1899",,
41273,Lepus americanus,"Lepus bairdii Hayden, 1869",Lepus,bairdii,"Hayden, 1869",,
41273,Lepus americanus,"Lepus cascadensis Nelson, 1907",Lepus,cascadensis,"Nelson, 1907",,
41273,Lepus americanus,"Lepus columbiensis Rhodes, 1895",Lepus,columbiensis,"Rhodes, 1895",,
41273,Lepus americanus,"Lepus dalli  Merriam, 1900",Lepus,dalli ,"Merriam, 1900",,
41273,Lepus americanus,"Lepus hudsonius Pallas, 1778",Lepus,hudsonius,"Pallas, 1778",,
41273,Lepus americanus,"Lepus klamathensis  Merriam, 1899",Lepus,klamathensis ,"Merriam, 1899",,
41273,Lepus americanus,"Lepus macfarlani  Merriam, 1900",Lepus,macfarlani ,"Merriam, 1900",,
41273,Lepus americanus,"Lepus nanus Schreber, 1790",Lepus,nanus,"Schreber, 1790",,
41273,Lepus americanus,"Lepus niediecki  Matschie, 1907",Lepus,niediecki ,"Matschie, 1907",,
41273,Lepus americanus,"Lepus oregonus  Orr, 1934",Lepus,oregonus ,"Orr, 1934",,
41273,Lepus americanus,"Lepus pallidus Cowen, 1938",Lepus,pallidus,"Cowen, 1938",,
41273,Lepus americanus,Lepus phaeonotus J. Allen,Lepus,phaeonotus,J. Allen,,
41273,Lepus americanus,"Lepus pinetus Dalquest, 1942",Lepus,pinetus,"Dalquest, 1942",,
41273,Lepus americanus,"Lepus pinetus Osgood, 1900",Lepus,pinetus,"Osgood, 1900",,
41273,Lepus americanus,Lepus seclusus seclusus,Lepus,seclusus,seclusus,,
41273,Lepus americanus,"Lepus setzeri  Baker, 1959",Lepus,setzeri ,"Baker, 1959",,
41273,Lepus americanus,"Lepus struthopus  Bangs, 1898",Lepus,struthopus ,"Bangs, 1898",,
41273,Lepus americanus,"Lepus tahoensis  Orr, 1933",Lepus,tahoensis ,"Orr, 1933",,
41273,Lepus americanus,"Lepus virginianus  Harlan, 1825",Lepus,virginianus ,"Harlan, 1825",,
41273,Lepus americanus,Lepus wardi  Schinz. 1825,Lepus,wardi ,Schinz. 1825,,
41273,Lepus americanus,"Lepus washingtoni Baird, 1855",Lepus,washingtoni,"Baird, 1855",,
9561,Gulo gulo,"Mustela gulo Linnaeus, 1758",Mustela,gulo,"Linnaeus, 1758",,
9561,Gulo gulo,"Gulo luscus Linnaeus, 1758",Gulo,luscus,"Linnaeus, 1758",,
41648,Martes americana,"Martes caurina (Merriam, 1890)",Martes,caurina,"(Merriam, 1890)",,
41661,Neovison vison,"Mustela vison Schreber, 1777",Mustela,vison,"Schreber, 1777",,
41686,Procyon lotor,"Procyon gloveralleni Nelson & Goldman, 1930",Procyon,gloveralleni,"Nelson & Goldman, 1930",,
41686,Procyon lotor,"Procyon insularis Merriam, 1898",Procyon,insularis,"Merriam, 1898",,
41686,Procyon lotor,"Procyon maynardi Bangs, 1898",Procyon,maynardi,"Bangs, 1898",,
41686,Procyon lotor,"Procyon minor Miller, 1911",Procyon,minor,"Miller, 1911",,
41686,Procyon lotor,"Ursus lotor Linnaeus, 1758",Ursus,lotor,"Linnaeus, 1758",,
3590,Callorhinus ursinus,"Phoca ursina Linnaeus, 1758",Phoca,ursina,"Linnaeus, 1758",,
3590,Callorhinus ursinus,"Arctocephalus ursinus (Linnaeus, 1758)",Arctocephalus,ursinus,"(Linnaeus, 1758)",,
8239,Eumetopias jubatus,"Phoca jubata Schreber, 1776",Phoca,jubata,"Schreber, 1776",,
41666,Zalophus californianus,"Zalophus californianus ssp. californianus (Lesson, 1828)",Zalophus,californianus,,subspecies,"(Lesson, 1828)"
23062,Vulpes vulpes,"Canis vulpes Linnaeus, 1758",Canis,vulpes,"Linnaeus, 1758",,
44937492,Bombus occidentalis,"Bombus  mckayi Ashmead, 1902",Bombus ,mckayi,"Ashmead, 1902",,
192942,Morone saxatilis,"Perca saxatilis Walbaum, 1792",Perca,saxatilis,"Walbaum, 1792",,
192942,Morone saxatilis,"Perca mitchilli  alternata Mitchill, 1815",Perca mitchilli ,alternata,"Mitchill, 1815",,
192942,Morone saxatilis,"Perca mitchilli  interrupta Mitchill, 1815",Perca mitchilli ,interrupta,"Mitchill, 1815",,
192942,Morone saxatilis,"Sciaena  lineata Bloch, 1792",Sciaena ,lineata,"Bloch, 1792",,
192942,Morone saxatilis,"Perca  mitchilli Mitchill, 1815",Perca ,mitchilli,"Mitchill, 1815",,
192942,Morone saxatilis,"Holocentrus  saxatilis Suckow, 1799",Holocentrus ,saxatilis,"Suckow, 1799",,
192942,Morone saxatilis,"Perca  septentrionalis Bloch & Schneider, 1801",Perca ,septentrionalis,"Bloch & Schneider, 1801",,
192942,Morone saxatilis,"Roccus  striatus Mitchill, 1814",Roccus ,striatus,"Mitchill, 1814",,
2478,Balaenoptera physalus,"Balaena physalus Linnaeus, 1758",Balaena,physalus,"Linnaeus, 1758",,
8097,Eschrichtius robustus,<i>Eschrichtius</i> <i>gibbosus</i> Erxleben 1777,<i>Eschrichtius</i>,<i>gibbosus</i>,Erxleben 1777,,
9249,Globicephala macrorhynchus,"<i>Globicephala scammoni</i> Bailey, 1936",<i>Globicephala,scammoni</i>,"Bailey, 1936",,
9461,Grampus griseus,"Delphinus griseus G. Cuvier, 1812",Delphinus,griseus,"G. Cuvier, 1812",,
11145,Lagenorhynchus obliquidens,"<i>Lagenorhynchus</i> <i>ognevi</i> Sleptsov, 1955.",<i>Lagenorhynchus</i>,<i>ognevi</i>,"Sleptsov, 1955.",,
13006,Megaptera novaeangliae,"Balaena novaeangliae Borowski, 1781",Balaena,novaeangliae,"Borowski, 1781",,
15421,Orcinus orca,"Orcinus glacialis (Berzin & Vladimirov, 1983)",Orcinus,glacialis,"(Berzin & Vladimirov, 1983)",,
15421,Orcinus orca,"Delphinus orca Linnaeus, 1758",Delphinus,orca,"Linnaeus, 1758",,
15421,Orcinus orca,"Orcinus nanus Mikhalev, Ivashin, Savusin & Zelenaya, 1981",Orcinus,nanus,"Mikhalev, Ivashin, Savusin & Zelenaya, 1981",,
17032,Phocoenoides dalli,"Phocoenoides truei Andrews, 1911.",Phocoenoides,truei,"Andrews, 1911.",,
20731,Stenella coeruleoalba,"Stenella styx Gray, 1846",Stenella,styx,"Gray, 1846",,
20731,Stenella coeruleoalba,"Delphinus coeruleoalbus Meyen, 1833",Delphinus,coeruleoalbus,"Meyen, 1833",,
50631663,Prunus pensylvanica,Cerasus pensylvanica (L.f.) Loisel.,Cerasus,pensylvanica,(L.f.) Loisel.,,
50136459,Prunus emarginata,Cerasus emarginata Douglas,Cerasus,emarginata,Douglas,,
50136459,Prunus emarginata,Cerasus crenulata Greene,Cerasus,crenulata,Greene,,
50136459,Prunus emarginata,Cerasus mollis Douglas,Cerasus,mollis,Douglas,,
3179,Anaxyrus boreas,"Bufo boreas Baird and Girard, 1852",Bufo,boreas,"Baird and Girard, 1852",,
58565,Lithobates catesbeianus,"Rana catesbeiana Shaw, 1802",Rana,catesbeiana,"Shaw, 1802",,
58565,Lithobates catesbeianus,"Lithobates catesbeiana (Shaw, 1802) [orth. error]",Lithobates,catesbeiana,"(Shaw, 1802) [orth. error]",,
59057,Ambystoma gracile,"Siredon gracilis Baird, 1857",Siredon,gracilis,"Baird, 1857",,
59063,Ambystoma macrodactylum,"Ambystoma macrodactyla Baird, 1850",Ambystoma,macrodactyla,"Baird, 1850",,
8951,Gasterosteus aculeatus,"Leiurus  aculeatus (Linnaeus, 1758)",Leiurus ,aculeatus,"(Linnaeus, 1758)",,
8951,Gasterosteus aculeatus,"Gasterosteus  bispinosus Walbaum, 1792",Gasterosteus ,bispinosus,"Walbaum, 1792",,
8951,Gasterosteus aculeatus,"Gasterosteus  teraculeatus Lacepède, 1801",Gasterosteus ,teraculeatus,"Lacepède, 1801",,
8951,Gasterosteus aculeatus,"Gasteracanthus  cataphractus Pallas, 1814",Gasteracanthus ,cataphractus,"Pallas, 1814",,
8951,Gasterosteus aculeatus,"Gasterosteus  cataphractus (Pallas, 1814)",Gasterosteus ,cataphractus,"(Pallas, 1814)",,
8951,Gasterosteus aculeatus,"Gasterosteus  biaculeatus Mitchill, 1815",Gasterosteus ,biaculeatus,"Mitchill, 1815",,
8951,Gasterosteus aculeatus,"Gasterosteus  semiarmatus Cuvier, 1829",Gasterosteus ,semiarmatus,"Cuvier, 1829",,
8951,Gasterosteus aculeatus,"Gasterosteus  niger Cuvier, 1829",Gasterosteus ,niger,"Cuvier, 1829",,
8951,Gasterosteus aculeatus,"Gasterosteus  trachurus Cuvier, 1829",Gasterosteus ,trachurus,"Cuvier, 1829",,
8951,Gasterosteus aculeatus,"Gasterosteus  leiurus Cuvier, 1829",Gasterosteus ,leiurus,"Cuvier, 1829",,
8951,Gasterosteus aculeatus,"Gasterosteus  semiloricatus Cuvier, 1829",Gasterosteus ,semiloricatus,"Cuvier, 1829",,
8951,Gasterosteus aculeatus,"Gasterosteus  argyropomus Cuvier, 1829",Gasterosteus ,argyropomus,"Cuvier, 1829",,
8951,Gasterosteus aculeatus,"Gasterosteus  tetracanthus Cuvier, 1829",Gasterosteus ,tetracanthus,"Cuvier, 1829",,
8951,Gasterosteus aculeatus,"Gasterosteus  brachycentrus Cuvier, 1829",Gasterosteus ,brachycentrus,"Cuvier, 1829",,
8951,Gasterosteus aculeatus,"Gasterosteus  noveboracensis Cuvier, 1829",Gasterosteus ,noveboracensis,"Cuvier, 1829",,
8951,Gasterosteus aculeatus,"Gasterosteus  obolarius Cuvier, 1829",Gasterosteus ,obolarius,"Cuvier, 1829",,
8951,Gasterosteus aculeatus,"Gasterosteus  spinulosus Yarrell, 1835",Gasterosteus ,spinulosus,"Yarrell, 1835",,
8951,Gasterosteus aculeatus,"Gasterosteus  dimidiatus Reinhardt, 1837",Gasterosteus ,dimidiatus,"Reinhardt, 1837",,
8951,Gasterosteus aculeatus,"Gasterosteus  loricatus Reinhardt, 1837",Gasterosteus ,loricatus,"Reinhardt, 1837",,
8951,Gasterosteus aculeatus,"Gasterosteus  biarmatus Krynicki, 1840",Gasterosteus ,biarmatus,"Krynicki, 1840",,
8951,Gasterosteus aculeatus,"Gasterosteus  ponticus Nordmann, 1840",Gasterosteus ,ponticus,"Nordmann, 1840",,
8951,Gasterosteus aculeatus,"Gasterosteus  neoboracensis DeKay, 1842",Gasterosteus ,neoboracensis,"DeKay, 1842",,
8951,Gasterosteus aculeatus,"Gasterosteus  nemausensis Crespon, 1844",Gasterosteus ,nemausensis,"Crespon, 1844",,
8951,Gasterosteus aculeatus,"Gasterosteus  quadrispinosa Crespon, 1844",Gasterosteus ,quadrispinosa,"Crespon, 1844",,
8951,Gasterosteus aculeatus,"Gasterosteus  cuvieri Girard, 1850",Gasterosteus ,cuvieri,"Girard, 1850",,
8951,Gasterosteus aculeatus,"Gasterosteus  williamsoni Girard, 1854",Gasterosteus ,williamsoni,"Girard, 1854",,
8951,Gasterosteus aculeatus,"Gasterosteus  inopinatus Girard, 1854",Gasterosteus ,inopinatus,"Girard, 1854",,
8951,Gasterosteus aculeatus,"Gasterosteus  plebeius Girard, 1854",Gasterosteus ,plebeius,"Girard, 1854",,
8951,Gasterosteus aculeatus,"Gasterosteus  dekayi Ayres, 1855",Gasterosteus ,dekayi,"Ayres, 1855",,
8951,Gasterosteus aculeatus,"Gasterosteus  serratus Ayres, 1855",Gasterosteus ,serratus,"Ayres, 1855",,
8951,Gasterosteus aculeatus,"Gasterosteus  insculptus Richardson, 1855",Gasterosteus ,insculptus,"Richardson, 1855",,
8951,Gasterosteus aculeatus,"Gasterosteus  intermedius Girard, 1856",Gasterosteus ,intermedius,"Girard, 1856",,
8951,Gasterosteus aculeatus,"Gasterosteus pugetti Girard, 1856",Gasterosteus,pugetti,"Girard, 1856",,
8951,Gasterosteus aculeatus,"Gasterosteus  neustrianus Blanchard, 1866",Gasterosteus ,neustrianus,"Blanchard, 1866",,
8951,Gasterosteus aculeatus,"Gasterosteus  argentatissimus Blanchard, 1866",Gasterosteus ,argentatissimus,"Blanchard, 1866",,
8951,Gasterosteus aculeatus,"Gasterosteus  elegans Blanchard, 1866",Gasterosteus ,elegans,"Blanchard, 1866",,
8951,Gasterosteus aculeatus,"Gasterosteus  bailloni Blanchard, 1866",Gasterosteus ,bailloni,"Blanchard, 1866",,
8951,Gasterosteus aculeatus,"Gasterosteus texanus Sauvage, 1874",Gasterosteus,texanus,"Sauvage, 1874",,
8951,Gasterosteus aculeatus,"Gasterosteus  algeriensis Sauvage, 1874",Gasterosteus ,algeriensis,"Sauvage, 1874",,
8951,Gasterosteus aculeatus,"Gasterosteus  suppositus Sauvage, 1874",Gasterosteus ,suppositus,"Sauvage, 1874",,
8951,Gasterosteus aculeatus,"Gasterosteus  atkinsii Bean, 1879",Gasterosteus ,atkinsii,"Bean, 1879",,
8951,Gasterosteus aculeatus,"Gasterosteus  hologymnus Regan, 1909",Gasterosteus ,hologymnus,"Regan, 1909",,
8951,Gasterosteus aculeatus,"Gasterosteus  santaeannae Regan, 1909",Gasterosteus ,santaeannae,"Regan, 1909",,
8951,Gasterosteus aculeatus,"Gasterosteus  aculeatus messinicus Stephanidis, 1971",Gasterosteus ,aculeatus messinicus,"Stephanidis, 1971",,
58521185,Boletopsis grisea,Polyporus griseus Peck,Polyporus,griseus,Peck,,
18252612,Cyclothone acclinidens,Cyclothone pseudoaccliniden,Cyclothone,pseudoaccliniden,,,
18125776,Coryphaenoides armatus,"Macrurus armatus Hector, 1875",Macrurus,armatus,"Hector, 1875",,
18125776,Coryphaenoides armatus,Nematonurus abyssorum Gilbert 1915,Nematonurus,abyssorum,Gilbert 1915,,
18125776,Coryphaenoides armatus,Macrurus asper Goode & Bean 1883,Macrurus,asper,Goode & Bean 1883,,
18125776,Coryphaenoides armatus,Nematonurus cyclolepis Gilbert 1896,Nematonurus,cyclolepis,Gilbert 1896,,
18125776,Coryphaenoides armatus,Coryphaenoides gigas Vaillant 1888,Coryphaenoides,gigas,Vaillant 1888,,
18125776,Coryphaenoides armatus,Macurus goodii Gunther 1887,Macurus,goodii,Gunther 1887,,
18125776,Coryphaenoides armatus,Macrurus suborbitalis Gill & Townsend 1897,Macrurus,suborbitalis,Gill & Townsend 1897,,
18125776,Coryphaenoides armatus,Coryphaenoides variabilis Gunther 1878,Coryphaenoides,variabilis,Gunther 1878,,
60477122,Melamphaes longivelis,Melamphaes microps  longivelis Parr,Melamphaes microps ,longivelis,Parr,,
190214,Nemichthys scolopaceus,"Nematoprora polygonifera Gilbert, 1905",Nematoprora,polygonifera,"Gilbert, 1905",,
190214,Nemichthys scolopaceus,"Tilurella gaussiana Pappenheim, 1914",Tilurella,gaussiana,"Pappenheim, 1914",,
190214,Nemichthys scolopaceus,"Leptocephalus andreae Schmidt, 1912",Leptocephalus,andreae,"Schmidt, 1912",,
190214,Nemichthys scolopaceus,"Nemichthys scolopacea Richardson, 1848",Nemichthys,scolopacea,"Richardson, 1848",,
190214,Nemichthys scolopaceus,"Nemichthys mediterraneus Ariola, 1904",Nemichthys,mediterraneus,"Ariola, 1904",,
190214,Nemichthys scolopaceus,"Nemichthys gaussiana (Pappenheim, 1914)",Nemichthys,gaussiana,"(Pappenheim, 1914)",,
190214,Nemichthys scolopaceus,"Belonopsis leuchtenbergi (Lowe, 1852)",Belonopsis,leuchtenbergi,"(Lowe, 1852)",,
190214,Nemichthys scolopaceus,"Investigator acanthonotus (Alcock, 1894)",Investigator,acanthonotus,"(Alcock, 1894)",,
190214,Nemichthys scolopaceus,"Leptocephalus canaricus Lea, 1913",Leptocephalus,canaricus,"Lea, 1913",,
190214,Nemichthys scolopaceus,"Nemichthys acanthonotus Alcock, 1894",Nemichthys,acanthonotus,"Alcock, 1894",,
190214,Nemichthys scolopaceus,"Leptorhynchus leuchtenbergi Lowe, 1852",Leptorhynchus,leuchtenbergi,"Lowe, 1852",,
190214,Nemichthys scolopaceus,"Cercomitus flagellifer Weber, 1913",Cercomitus,flagellifer,"Weber, 1913",,
190214,Nemichthys scolopaceus,"Nemichthys fronto Garman, 1899",Nemichthys,fronto,"Garman, 1899",,
190214,Nemichthys scolopaceus,"Nemichthys scalopaceus Richardson, 1848",Nemichthys,scalopaceus,"Richardson, 1848",,
190214,Nemichthys scolopaceus,"Nemichthys avocetta Jordan & Gilbert, 1881",Nemichthys,avocetta,"Jordan & Gilbert, 1881",,
190214,Nemichthys scolopaceus,"Paravocettinops trilinearis Kanazawa & Maul, 1967",Paravocettinops,trilinearis,"Kanazawa & Maul, 1967",,
58578,Lithobates clamitans,"Rana clamitans Latreille, 1801",Rana,clamitans,"Latreille, 1801",,
59971,Pantala flavescens,"Libellula flavescens Fabricius, 1798",Libellula,flavescens,"Fabricius, 1798",,
59971,Pantala flavescens,"Libellula analis Burmeister, 1839",Libellula,analis,"Burmeister, 1839",,
59971,Pantala flavescens,"Libellula terminalis Burmeister, 1839",Libellula,terminalis,"Burmeister, 1839",,
59971,Pantala flavescens,"Libellula viridula Palisot de Beauvois, 1807",Libellula,viridula,"Palisot de Beauvois, 1807",,
59971,Pantala flavescens,"Orthetrum mathewi Singh & Baijal, 1955",Orthetrum,mathewi,"Singh & Baijal, 1955",,
59971,Pantala flavescens,"Sympetrum tandicola Singh, 1955",Sympetrum,tandicola,"Singh, 1955",,
164223,Juncus effusus,Juncus fistulosus Guss.,Juncus,fistulosus,Guss.,,
164223,Juncus effusus,Juncus expansus Jan,Juncus,expansus,Jan,,
164223,Juncus effusus,Juncus canariensis Willd.,Juncus,canariensis,Willd.,,
164223,Juncus effusus,Juncus communis E.Mey.,Juncus,communis,E.Mey.,,
164223,Juncus effusus,Juncus pylaei Laharpe,Juncus,pylaei,Laharpe,,
66639255,Musculium partumeium,"Sphaerium partumeium Say, 1822",Sphaerium,partumeium,"Say, 1822",,
66639265,Musculium securis,"Cyclas  crocea  Lewis, 1854",Cyclas ,crocea ,"Lewis, 1854",,
66639265,Musculium securis,"Musculium  parvum  Sterki, 1909",Musculium ,parvum ,"Sterki, 1909",,
66639265,Musculium securis,"Musculium   australe Sterki, 1916",Musculium  ,australe,"Sterki, 1916",,
66639265,Musculium securis,"Sphaerium  securis  Prime, 1852",Sphaerium ,securis ,"Prime, 1852",,
65374916,Syngnathus leptorhynchus,"Syngnathus griseolineatus Ayres, 1854",Syngnathus,griseolineatus,"Ayres, 1854",,
63119,Amblyraja hyperborea,"Raja hyperborea Collett, 1879",Raja,hyperborea,"Collett, 1879",,
44937809,Bombus melanopygus,"Bombus melampygus Handlirsch, 1888",Bombus,melampygus,"Handlirsch, 1888",,
44937809,Bombus melanopygus,"Bombus edwardsii Cresson, 1878",Bombus,edwardsii,"Cresson, 1878",,
44937809,Bombus melanopygus,"Bombus melanopyge Nylander, 1848 [orth. error]",Bombus,melanopyge,"Nylander, 1848 [orth. error]",,
44937707,Bombus bifarius,Bombus nearcticus,Bombus,nearcticus,,,
44937898,Bombus mixtus,"Bombus praticola Kirby, 1837",Bombus,praticola,"Kirby, 1837",,
155937,Musculium transversum,"Sphaerium   pallidum Gray, 1856",Sphaerium  ,pallidum,"Gray, 1856",,
155937,Musculium transversum,"Sphaerium  contractum  Prime, 1865",Sphaerium ,contractum ,"Prime, 1865",,
70401627,Hericium erinaceus,Hydnum erinaceus Bull.,Hydnum,erinaceus,Bull.,,
75104087,Fomitopsis officinalis,Boletus officinalis Vill.,Boletus,officinalis,Vill.,,
75104087,Fomitopsis officinalis,Laricifomes officinalis (Vill.) Kot. & Pouzar,Laricifomes,officinalis,(Vill.) Kot. & Pouzar,,
75104087,Fomitopsis officinalis,Fomes officinalis (Vill.) Bres.,Fomes,officinalis,(Vill.) Bres.,,
75121617,Rhizopogon alexsmithii,Alpova alexsmithii Trappe,Alpova,alexsmithii,Trappe,,
176004,Hammarbya paludosa,Epipactis  paludosa  (L.) F. W. Schmidt,Epipactis ,paludosa ,(L.) F. W. Schmidt,,
176004,Hammarbya paludosa,Malaxis  paludosa  (L.) Sw.,Malaxis ,paludosa ,(L.) Sw.,,
176004,Hammarbya paludosa,Ophrys  paludosa  L.,Ophrys ,paludosa ,L.,,
176004,Hammarbya paludosa,Orchis  paludosa  (L.) Pall.,Orchis ,paludosa ,(L.) Pall.,,
176004,Hammarbya paludosa,Sturmia  paludosa  (L.) Rchb.,Sturmia ,paludosa ,(L.) Rchb.,,
176004,Hammarbya paludosa,Malaxis  palustris  (Huds.) Rich.,Malaxis ,palustris ,(Huds.) Rich.,,
176004,Hammarbya paludosa,Ophrys  palustris  Huds.,Ophrys ,palustris ,Huds.,,
175931,Neottia cordata,Ophrys   cordata L.,Ophrys  ,cordata,L.,,
175931,Neottia cordata,Epipactis  cordata  (L.) All.,Epipactis ,cordata ,(L.) All.,,
175931,Neottia cordata,Listera  cordata  (L.) R. Br.,Listera ,cordata ,(L.) R. Br.,,
175931,Neottia cordata,Listera  nephrophylla  Rydb.,Listera ,nephrophylla ,Rydb.,,
175931,Neottia cordata,Serapias  cordata  (L.) Steud.,Serapias ,cordata ,(L.) Steud.,,
175931,Neottia cordata,Pollinirhiza  cordata  (L.) Dulac,Pollinirhiza ,cordata ,(L.) Dulac,,
175931,Neottia cordata,Helleborine  cordata  (L.) F. W. Schmidt,Helleborine ,cordata ,(L.) F. W. Schmidt,,
175931,Neottia cordata,Distomaea  cordata  (L.) Spenn.,Distomaea ,cordata ,(L.) Spenn.,,
175967,Platanthera hyperborea,Gymnadenia  hyperborea  (L.) Link,Gymnadenia ,hyperborea ,(L.) Link,,
175967,Platanthera hyperborea,Habenaria  hyperborea  (L.) R. Br.,Habenaria ,hyperborea ,(L.) R. Br.,,
175967,Platanthera hyperborea,Limnorchis  hyperborea  (L.) Rydb.,Limnorchis ,hyperborea ,(L.) Rydb.,,
175967,Platanthera hyperborea,Orchis  hyperborea  L.,Orchis ,hyperborea ,L.,,
175925,Spiranthes romanzoffiana,Neottia  gemmipara  Sm.,Neottia ,gemmipara ,Sm.,,
175925,Spiranthes romanzoffiana,Gyrostachys  stricta  Rydb.,Gyrostachys ,stricta ,Rydb.,,
175925,Spiranthes romanzoffiana,Gyrostachys  gemmipara  (Sm.) Kuntze,Gyrostachys ,gemmipara ,(Sm.) Kuntze,,
175925,Spiranthes romanzoffiana,Ibidium  strictum  (Rydb.) House,Ibidium ,strictum ,(Rydb.) House,,
39396,Tetronarce californica,"Torpedo californica Ayres, 1855",Torpedo,californica,"Ayres, 1855",,
161375,Bathyraja trachura,Raja trachura Gilbert 1891,Raja,trachura,Gilbert 1891,,
161375,Bathyraja trachura,Raja microtrachys Osburn and Nichols 1916,Raja,microtrachys,Osburn and Nichols 1916,,
161452,Amblyraja badia,"Raja badia Garman, 1899",Raja,badia,"Garman, 1899",,
60191,Hydrolagus colliei,"Chimaera colliei Lay & Bennett, 1839",Chimaera,colliei,"Lay & Bennett, 1839",,
60191,Hydrolagus colliei,"Chimaera media Garman, 1911",Chimaera,media,"Garman, 1911",,
44183,Beringraja binoculata,"Raja binoculata Girard, 1855",Raja,binoculata,"Girard, 1855",,
44183,Beringraja binoculata,"Dipturus binoculata (Girard, 1855)",Dipturus,binoculata,"(Girard, 1855)",,
81358340,Minuartia pusilla,Arenaria pusilla S.Watson,Arenaria,pusilla,S.Watson,,
191206,Alosa sapidissima,"Clupea sapidissima Wilson, 1811",Clupea,sapidissima,"Wilson, 1811",,
164482,Ottelia alismoides,Stratiotes alismoides L.,Stratiotes,alismoides,L.,,
164482,Ottelia alismoides,Damasonium alismoides (L.) R.Br.,Damasonium,alismoides,(L.) R.Br.,,
164042,Juncus bufonius,Juncus minutulus V.I.Krecz. & Gontsch.,Juncus,minutulus,V.I.Krecz. & Gontsch.,,
164042,Juncus bufonius,Juncus bufonius subsp. genuinus Cout.,Juncus,bufonius,,subspecies (plantae),Cout.
164042,Juncus bufonius,Juncus bufonius subsp. vulgaris Boiss.,Juncus,bufonius,,subspecies (plantae),Boiss.
22680149,Mareca strepera,"Anas strepera Linnaeus, 1758",Anas,strepera,"Linnaeus, 1758",,
22693468,Calidris pugnax,"Philomachus pugnax (Linnaeus, 1758)",Philomachus,pugnax,"(Linnaeus, 1758)",,
22693468,Calidris pugnax,"Tringa pugnax Linnaeus, 1758",Tringa,pugnax,"Linnaeus, 1758",,
90066866,Contia tenuis,"Calamaria tenuis Baird & Girard, 1852",Calamaria,tenuis,"Baird & Girard, 1852",,
22680163,Mareca americana,"Anas americana Gmelin, 1789",Anas,americana,"Gmelin, 1789",,
22680229,Spatula discors,"Anas discors Linnaeus, 1766",Anas,discors,"Linnaeus, 1766",,
22680233,Spatula cyanoptera,"Anas cyanoptera Vieillot, 1816",Anas,cyanoptera,"Vieillot, 1816",,
22680472,Lophodytes cucullatus,Mergus cucullatus,Mergus cucullatus,,AERC TAC (2003),,
22680472,Lophodytes cucullatus,Mergus cucullatus cucullatus Stotz et al. (1996),Mergus cucullatus,cucullatus,Stotz et al. (1996),,
22680472,Lophodytes cucullatus,Mergus cucullatus cucullatus Cramp and Simmons (1977-1994),Mergus cucullatus,cucullatus,Cramp and Simmons (1977-1994),,
22681155,Dryobates pubescens,"Picoides pubescens (Linnaeus, 1766)",Picoides,pubescens,"(Linnaeus, 1766)",,
22681166,Leuconotopicus villosus,"Picoides villosus (Linnaeus, 1766)",Picoides,villosus,"(Linnaeus, 1766)",,
22681363,Hylatomus pileatus,"Dryocopus pileatus (Linnaeus, 1758)",Dryocopus,pileatus,"(Linnaeus, 1758)",,
22683623,Megaceryle alcyon,Ceryle alcyon,Ceryle alcyon,,AERC TAC (2003),,
22683623,Megaceryle alcyon,Ceryle alcyon alcyon Cramp and Simmons (1977-1994),Ceryle alcyon,alcyon,Cramp and Simmons (1977-1994),,
22683623,Megaceryle alcyon,Ceryle alcyon,Ceryle alcyon,,BirdLife International (2004),,
22683623,Megaceryle alcyon,Ceryle alcyon,Ceryle alcyon,,Stotz et al. (1996),,
22688747,Megascops kennicottii,Otus kennicottii,Otus kennicottii,,BirdLife International (2004),,
22688747,Megascops kennicottii,Otus kennicotti kennicotti Stotz et al. (1996),Otus kennicotti,kennicotti,Stotz et al. (1996),,
22692078,Antigone canadensis,"Grus canadensis (Linnaeus, 1758)",Grus,canadensis,"(Linnaeus, 1758)",,
22693277,Actitis macularius,"Tringa macularia macularia Sibley and Monroe (1990, 1993)",Tringa macularia,macularia,"Sibley and Monroe (1990, 1993)",,
22693277,Actitis macularius,Actitis macularia macularia Stotz et al. (1996),Actitis macularia,macularia,Stotz et al. (1996),,
22693277,Actitis macularius,Actitis macularia macularia Cramp and Simmons (1977-1994),Actitis macularia,macularia,Cramp and Simmons (1977-1994),,
22693305,Tringa incana,Tringa incana Turbott (1990),Tringa,incana,Turbott (1990),,
22693305,Tringa incana,"Tringa incana Sibley and Monroe (1990, 1993)",Tringa,incana,"Sibley and Monroe (1990, 1993)",,
22693305,Tringa incana,Tringa incana AOU checklist (1998 + supplements),Tringa,incana,AOU checklist (1998 + supplements),,
22693305,Tringa incana,Tringa incana Christidis and Boles (2008),Tringa,incana,Christidis and Boles (2008),,
22693305,Tringa incana,"Heteroscelus incanus (Gmelin, 1789)",Heteroscelus,incanus,"(Gmelin, 1789)",,
22693356,Calidris virgata,"Aphriza virgata (Gmelin, 1789)",Aphriza,virgata,"(Gmelin, 1789)",,
22693740,Pluvialis dominica,Pluvialis dominicus dominicus Christidis and Boles (2008),Pluvialis dominicus,dominicus,Christidis and Boles (2008),,
22708385,Ixoreus naevius,Ixoreus naevius naevius AOU checklist (1998 + supplements),Ixoreus naevius,naevius,AOU checklist (1998 + supplements),,
